dbpedia-entity|bm25+rankfirst|optimal_per_topic|setmaxheaptopk|0.4583
dbpedia-entity|bm25+rankfirst|quantile|judge|0.5589
dbpedia-entity|bm25+rankfirst|quantile|judge_expr|0.4639
dbpedia-entity|bm25+rankfirst|quantile|rankgpt|0.5132
dbpedia-entity|bm25+rankfirst|quantile|setmaxheaptopk|0.4738
dbpedia-entity|bm25+rankfirst|rank|judge|0.3609
dbpedia-entity|bm25+rankfirst|rank|judge_expr|0.3196
dbpedia-entity|bm25+rankfirst|rank|rankgpt|0.3684
dbpedia-entity|bm25+rankfirst|rank|setmaxheaptopk|0.3602
dbpedia-entity|bm25+rankfirst|thresholding|judge|0.4003
dbpedia-entity|bm25+rankfirst|thresholding|judge_expr|0.3845
dbpedia-entity|bm25+rankfirst|thresholding|rankgpt|0.0
dbpedia-entity|bm25+rankfirst|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+rankgpt|direct|judge|0.444
dbpedia-entity|bm25+rankgpt|direct|judge_expr|0.3951
dbpedia-entity|bm25+rankgpt|direct|rankgpt|0.5044
dbpedia-entity|bm25+rankgpt|direct|setmaxheaptopk|0.4978
dbpedia-entity|bm25+rankgpt|largest_gap|judge|0.3978
dbpedia-entity|bm25+rankgpt|largest_gap|judge_expr|0.418
dbpedia-entity|bm25+rankgpt|largest_gap|rankgpt|0.5044
dbpedia-entity|bm25+rankgpt|largest_gap|setmaxheaptopk|0.4978
dbpedia-entity|bm25+rankgpt|optimal_global|judge|0.3671
dbpedia-entity|bm25+rankgpt|optimal_global|judge_expr|0.3848
dbpedia-entity|bm25+rankgpt|optimal_global|rankgpt|0.4369
dbpedia-entity|bm25+rankgpt|optimal_global|setmaxheaptopk|0.4548
dbpedia-entity|bm25+rankgpt|optimal_per_topic|judge|0.4085
dbpedia-entity|bm25+rankgpt|optimal_per_topic|judge_expr|0.4059
dbpedia-entity|bm25+rankgpt|optimal_per_topic|rankgpt|0.4491
dbpedia-entity|bm25+rankgpt|optimal_per_topic|setmaxheaptopk|0.429
dbpedia-entity|bm25+rankgpt|quantile|judge|0.5134
dbpedia-entity|bm25+rankgpt|quantile|judge_expr|0.4327
dbpedia-entity|bm25+rankgpt|quantile|rankgpt|0.4689
dbpedia-entity|bm25+rankgpt|quantile|setmaxheaptopk|0.4267
dbpedia-entity|bm25+rankgpt|rank|judge|0.3238
dbpedia-entity|bm25+rankgpt|rank|judge_expr|0.2945
dbpedia-entity|bm25+rankgpt|rank|rankgpt|0.346
dbpedia-entity|bm25+rankgpt|rank|setmaxheaptopk|0.3272
dbpedia-entity|bm25+rankgpt|thresholding|judge|0.3768
dbpedia-entity|bm25+rankgpt|thresholding|judge_expr|0.3629
dbpedia-entity|bm25+rankgpt|thresholding|rankgpt|0.0
dbpedia-entity|bm25+rankgpt|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+rankzephyr|direct|judge|0.475
dbpedia-entity|bm25+rankzephyr|direct|judge_expr|0.4116
dbpedia-entity|bm25+rankzephyr|direct|rankgpt|0.5208
dbpedia-entity|bm25+rankzephyr|direct|setmaxheaptopk|0.5187
dbpedia-entity|bm25+rankzephyr|largest_gap|judge|0.4136
dbpedia-entity|bm25+rankzephyr|largest_gap|judge_expr|0.4303
dbpedia-entity|bm25+rankzephyr|largest_gap|rankgpt|0.5208
dbpedia-entity|bm25+rankzephyr|largest_gap|setmaxheaptopk|0.5187
dbpedia-entity|bm25+rankzephyr|optimal_global|judge|0.384
dbpedia-entity|bm25+rankzephyr|optimal_global|judge_expr|0.4035
dbpedia-entity|bm25+rankzephyr|optimal_global|rankgpt|0.4516
dbpedia-entity|bm25+rankzephyr|optimal_global|setmaxheaptopk|0.4769
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|judge|0.4342
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|judge_expr|0.4232
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|rankgpt|0.4622
dbpedia-entity|bm25+rankzephyr|optimal_per_topic|setmaxheaptopk|0.4488
dbpedia-entity|bm25+rankzephyr|quantile|judge|0.5555
dbpedia-entity|bm25+rankzephyr|quantile|judge_expr|0.4646
dbpedia-entity|bm25+rankzephyr|quantile|rankgpt|0.5069
dbpedia-entity|bm25+rankzephyr|quantile|setmaxheaptopk|0.4654
dbpedia-entity|bm25+rankzephyr|rank|judge|0.3488
dbpedia-entity|bm25+rankzephyr|rank|judge_expr|0.3182
dbpedia-entity|bm25+rankzephyr|rank|rankgpt|0.3608
dbpedia-entity|bm25+rankzephyr|rank|setmaxheaptopk|0.3547
dbpedia-entity|bm25+rankzephyr|thresholding|judge|0.395
dbpedia-entity|bm25+rankzephyr|thresholding|judge_expr|0.3811
dbpedia-entity|bm25+rankzephyr|thresholding|rankgpt|0.0
dbpedia-entity|bm25+rankzephyr|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+setmaxheaptopk|direct|judge|0.4453
dbpedia-entity|bm25+setmaxheaptopk|direct|judge_expr|0.408
dbpedia-entity|bm25+setmaxheaptopk|direct|rankgpt|0.5136
dbpedia-entity|bm25+setmaxheaptopk|direct|setmaxheaptopk|0.5145
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|judge|0.4075
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|judge_expr|0.4242
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|rankgpt|0.5136
dbpedia-entity|bm25+setmaxheaptopk|largest_gap|setmaxheaptopk|0.5145
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|judge|0.3817
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|judge_expr|0.4023
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|rankgpt|0.436
dbpedia-entity|bm25+setmaxheaptopk|optimal_global|setmaxheaptopk|0.4817
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|judge|0.4177
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|judge_expr|0.4185
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|rankgpt|0.4484
dbpedia-entity|bm25+setmaxheaptopk|optimal_per_topic|setmaxheaptopk|0.4493
dbpedia-entity|bm25+setmaxheaptopk|quantile|judge|0.4962
dbpedia-entity|bm25+setmaxheaptopk|quantile|judge_expr|0.4264
dbpedia-entity|bm25+setmaxheaptopk|quantile|rankgpt|0.4542
dbpedia-entity|bm25+setmaxheaptopk|quantile|setmaxheaptopk|0.4482
dbpedia-entity|bm25+setmaxheaptopk|rank|judge|0.3258
dbpedia-entity|bm25+setmaxheaptopk|rank|judge_expr|0.3065
dbpedia-entity|bm25+setmaxheaptopk|rank|rankgpt|0.3384
dbpedia-entity|bm25+setmaxheaptopk|rank|setmaxheaptopk|0.3589
dbpedia-entity|bm25+setmaxheaptopk|thresholding|judge|0.3927
dbpedia-entity|bm25+setmaxheaptopk|thresholding|judge_expr|0.3792
dbpedia-entity|bm25+setmaxheaptopk|thresholding|rankgpt|0.0
dbpedia-entity|bm25+setmaxheaptopk|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small|direct|judge|0.5549
dbpedia-entity|colbert-small|direct|judge_expr|0.4361
dbpedia-entity|colbert-small|direct|rankgpt|0.6349
dbpedia-entity|colbert-small|direct|setmaxheaptopk|0.6308
dbpedia-entity|colbert-small|largest_gap|judge|0.4383
dbpedia-entity|colbert-small|largest_gap|judge_expr|0.4554
dbpedia-entity|colbert-small|largest_gap|rankgpt|0.6349
dbpedia-entity|colbert-small|largest_gap|setmaxheaptopk|0.6308
dbpedia-entity|colbert-small|optimal_global|judge|0.4062
dbpedia-entity|colbert-small|optimal_global|judge_expr|0.4271
dbpedia-entity|colbert-small|optimal_global|rankgpt|0.587
dbpedia-entity|colbert-small|optimal_global|setmaxheaptopk|0.5704
dbpedia-entity|colbert-small|optimal_per_topic|judge|0.4931
dbpedia-entity|colbert-small|optimal_per_topic|judge_expr|0.4791
dbpedia-entity|colbert-small|optimal_per_topic|rankgpt|0.6212
dbpedia-entity|colbert-small|optimal_per_topic|setmaxheaptopk|0.5645
dbpedia-entity|colbert-small|quantile|judge|0.7924
dbpedia-entity|colbert-small|quantile|judge_expr|0.5721
dbpedia-entity|colbert-small|quantile|rankgpt|0.9832
dbpedia-entity|colbert-small|quantile|setmaxheaptopk|0.6908
dbpedia-entity|colbert-small|rank|judge|0.5315
dbpedia-entity|colbert-small|rank|judge_expr|0.3542
dbpedia-entity|colbert-small|rank|rankgpt|0.5436
dbpedia-entity|colbert-small|rank|setmaxheaptopk|0.4341
dbpedia-entity|colbert-small|thresholding|judge|0.4145
dbpedia-entity|colbert-small|thresholding|judge_expr|0.3977
dbpedia-entity|colbert-small|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+judge|direct|judge|1.0
dbpedia-entity|colbert-small+judge|direct|judge_expr|0.88
dbpedia-entity|colbert-small+judge|direct|rankgpt|0.4669
dbpedia-entity|colbert-small+judge|direct|setmaxheaptopk|0.4593
dbpedia-entity|colbert-small+judge|largest_gap|judge|1.0
dbpedia-entity|colbert-small+judge|largest_gap|judge_expr|0.9271
dbpedia-entity|colbert-small+judge|largest_gap|rankgpt|0.4669
dbpedia-entity|colbert-small+judge|largest_gap|setmaxheaptopk|0.4593
dbpedia-entity|colbert-small+judge|optimal_global|judge|0.8425
dbpedia-entity|colbert-small+judge|optimal_global|judge_expr|0.8568
dbpedia-entity|colbert-small+judge|optimal_global|rankgpt|0.4954
dbpedia-entity|colbert-small+judge|optimal_global|setmaxheaptopk|0.4952
dbpedia-entity|colbert-small+judge|optimal_per_topic|judge|0.87
dbpedia-entity|colbert-small+judge|optimal_per_topic|judge_expr|0.7143
dbpedia-entity|colbert-small+judge|optimal_per_topic|rankgpt|0.5409
dbpedia-entity|colbert-small+judge|optimal_per_topic|setmaxheaptopk|0.5344
dbpedia-entity|colbert-small+judge|quantile|judge|1.0
dbpedia-entity|colbert-small+judge|quantile|judge_expr|0.897
dbpedia-entity|colbert-small+judge|quantile|rankgpt|0.6447
dbpedia-entity|colbert-small+judge|quantile|setmaxheaptopk|0.6672
dbpedia-entity|colbert-small+judge|rank|judge|0.7396
dbpedia-entity|colbert-small+judge|rank|judge_expr|0.7069
dbpedia-entity|colbert-small+judge|rank|rankgpt|0.4574
dbpedia-entity|colbert-small+judge|rank|setmaxheaptopk|0.4843
dbpedia-entity|colbert-small+judge|thresholding|judge|0.8625
dbpedia-entity|colbert-small+judge|thresholding|judge_expr|0.8203
dbpedia-entity|colbert-small+judge|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+judge|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+judge_expr|direct|judge|0.9717
dbpedia-entity|colbert-small+judge_expr|direct|judge_expr|0.925
dbpedia-entity|colbert-small+judge_expr|direct|rankgpt|0.5806
dbpedia-entity|colbert-small+judge_expr|direct|setmaxheaptopk|0.579
dbpedia-entity|colbert-small+judge_expr|largest_gap|judge|0.9784
dbpedia-entity|colbert-small+judge_expr|largest_gap|judge_expr|1.0
dbpedia-entity|colbert-small+judge_expr|largest_gap|rankgpt|0.5806
dbpedia-entity|colbert-small+judge_expr|largest_gap|setmaxheaptopk|0.579
dbpedia-entity|colbert-small+judge_expr|optimal_global|judge|0.842
dbpedia-entity|colbert-small+judge_expr|optimal_global|judge_expr|0.8675
dbpedia-entity|colbert-small+judge_expr|optimal_global|rankgpt|0.5797
dbpedia-entity|colbert-small+judge_expr|optimal_global|setmaxheaptopk|0.6056
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|judge|0.8574
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|judge_expr|0.87
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|rankgpt|0.6305
dbpedia-entity|colbert-small+judge_expr|optimal_per_topic|setmaxheaptopk|0.6309
dbpedia-entity|colbert-small+judge_expr|quantile|judge|0.9975
dbpedia-entity|colbert-small+judge_expr|quantile|judge_expr|1.0
dbpedia-entity|colbert-small+judge_expr|quantile|rankgpt|0.7046
dbpedia-entity|colbert-small+judge_expr|quantile|setmaxheaptopk|0.7197
dbpedia-entity|colbert-small+judge_expr|rank|judge|0.7428
dbpedia-entity|colbert-small+judge_expr|rank|judge_expr|0.9994
dbpedia-entity|colbert-small+judge_expr|rank|rankgpt|0.5151
dbpedia-entity|colbert-small+judge_expr|rank|setmaxheaptopk|0.5466
dbpedia-entity|colbert-small+judge_expr|thresholding|judge|0.8609
dbpedia-entity|colbert-small+judge_expr|thresholding|judge_expr|0.8375
dbpedia-entity|colbert-small+judge_expr|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+judge_expr|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+point|direct|judge|0.7255
dbpedia-entity|colbert-small+point|direct|judge_expr|0.6054
dbpedia-entity|colbert-small+point|direct|rankgpt|0.4765
dbpedia-entity|colbert-small+point|direct|setmaxheaptopk|0.4652
dbpedia-entity|colbert-small+point|largest_gap|judge|0.614
dbpedia-entity|colbert-small+point|largest_gap|judge_expr|0.6381
dbpedia-entity|colbert-small+point|largest_gap|rankgpt|0.4765
dbpedia-entity|colbert-small+point|largest_gap|setmaxheaptopk|0.4652
dbpedia-entity|colbert-small+point|optimal_global|judge|0.5624
dbpedia-entity|colbert-small+point|optimal_global|judge_expr|0.6009
dbpedia-entity|colbert-small+point|optimal_global|rankgpt|0.4772
dbpedia-entity|colbert-small+point|optimal_global|setmaxheaptopk|0.5116
dbpedia-entity|colbert-small+point|optimal_per_topic|judge|0.6176
dbpedia-entity|colbert-small+point|optimal_per_topic|judge_expr|0.5602
dbpedia-entity|colbert-small+point|optimal_per_topic|rankgpt|0.5412
dbpedia-entity|colbert-small+point|optimal_per_topic|setmaxheaptopk|0.5369
dbpedia-entity|colbert-small+point|quantile|judge|0.8913
dbpedia-entity|colbert-small+point|quantile|judge_expr|0.7352
dbpedia-entity|colbert-small+point|quantile|rankgpt|0.6576
dbpedia-entity|colbert-small+point|quantile|setmaxheaptopk|0.6756
dbpedia-entity|colbert-small+point|rank|judge|0.4903
dbpedia-entity|colbert-small+point|rank|judge_expr|0.4876
dbpedia-entity|colbert-small+point|rank|rankgpt|0.4623
dbpedia-entity|colbert-small+point|rank|setmaxheaptopk|0.4961
dbpedia-entity|colbert-small+point|thresholding|judge|0.5824
dbpedia-entity|colbert-small+point|thresholding|judge_expr|0.5496
dbpedia-entity|colbert-small+point|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+point|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+rankfirst|direct|judge|0.7514
dbpedia-entity|colbert-small+rankfirst|direct|judge_expr|0.6365
dbpedia-entity|colbert-small+rankfirst|direct|rankgpt|0.76
dbpedia-entity|colbert-small+rankfirst|direct|setmaxheaptopk|0.7457
dbpedia-entity|colbert-small+rankfirst|largest_gap|judge|0.6629
dbpedia-entity|colbert-small+rankfirst|largest_gap|judge_expr|0.6718
dbpedia-entity|colbert-small+rankfirst|largest_gap|rankgpt|0.76
dbpedia-entity|colbert-small+rankfirst|largest_gap|setmaxheaptopk|0.7457
dbpedia-entity|colbert-small+rankfirst|optimal_global|judge|0.5941
dbpedia-entity|colbert-small+rankfirst|optimal_global|judge_expr|0.617
dbpedia-entity|colbert-small+rankfirst|optimal_global|rankgpt|0.7255
dbpedia-entity|colbert-small+rankfirst|optimal_global|setmaxheaptopk|0.7358
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|judge|0.6726
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|judge_expr|0.6626
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|rankgpt|0.7194
dbpedia-entity|colbert-small+rankfirst|optimal_per_topic|setmaxheaptopk|0.689
dbpedia-entity|colbert-small+rankfirst|quantile|judge|0.9115
dbpedia-entity|colbert-small+rankfirst|quantile|judge_expr|0.765
dbpedia-entity|colbert-small+rankfirst|quantile|rankgpt|0.8738
dbpedia-entity|colbert-small+rankfirst|quantile|setmaxheaptopk|0.7855
dbpedia-entity|colbert-small+rankfirst|rank|judge|0.6096
dbpedia-entity|colbert-small+rankfirst|rank|judge_expr|0.5399
dbpedia-entity|colbert-small+rankfirst|rank|rankgpt|0.6178
dbpedia-entity|colbert-small+rankfirst|rank|setmaxheaptopk|0.5919
dbpedia-entity|colbert-small+rankfirst|thresholding|judge|0.6061
dbpedia-entity|colbert-small+rankfirst|thresholding|judge_expr|0.5831
dbpedia-entity|colbert-small+rankfirst|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+rankfirst|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+rankgpt|direct|judge|0.7417
dbpedia-entity|colbert-small+rankgpt|direct|judge_expr|0.6309
dbpedia-entity|colbert-small+rankgpt|direct|rankgpt|1.0
dbpedia-entity|colbert-small+rankgpt|direct|setmaxheaptopk|0.7798
dbpedia-entity|colbert-small+rankgpt|largest_gap|judge|0.6507
dbpedia-entity|colbert-small+rankgpt|largest_gap|judge_expr|0.6616
dbpedia-entity|colbert-small+rankgpt|largest_gap|rankgpt|1.0
dbpedia-entity|colbert-small+rankgpt|largest_gap|setmaxheaptopk|0.7798
dbpedia-entity|colbert-small+rankgpt|optimal_global|judge|0.6001
dbpedia-entity|colbert-small+rankgpt|optimal_global|judge_expr|0.6162
dbpedia-entity|colbert-small+rankgpt|optimal_global|rankgpt|1.0
dbpedia-entity|colbert-small+rankgpt|optimal_global|setmaxheaptopk|0.7353
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|judge|0.6678
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|judge_expr|0.6467
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|rankgpt|0.87
dbpedia-entity|colbert-small+rankgpt|optimal_per_topic|setmaxheaptopk|0.701
dbpedia-entity|colbert-small+rankgpt|quantile|judge|0.9107
dbpedia-entity|colbert-small+rankgpt|quantile|judge_expr|0.7685
dbpedia-entity|colbert-small+rankgpt|quantile|rankgpt|1.0
dbpedia-entity|colbert-small+rankgpt|quantile|setmaxheaptopk|0.7976
dbpedia-entity|colbert-small+rankgpt|rank|judge|0.5947
dbpedia-entity|colbert-small+rankgpt|rank|judge_expr|0.5289
dbpedia-entity|colbert-small+rankgpt|rank|rankgpt|1.0
dbpedia-entity|colbert-small+rankgpt|rank|setmaxheaptopk|0.5903
dbpedia-entity|colbert-small+rankgpt|thresholding|judge|0.6083
dbpedia-entity|colbert-small+rankgpt|thresholding|judge_expr|0.5874
dbpedia-entity|colbert-small+rankgpt|thresholding|rankgpt|0.0
dbpedia-entity|colbert-small+rankgpt|thresholding|setmaxheaptopk|0.0
dbpedia-entity|colbert-small+rankzephyr|direct|judge|0.7564
dbpedia-entity|colbert-small+rankzephyr|direct|judge_expr|0.6353
dbpedia-entity|colbert-small+rankzephyr|direct|rankgpt|0.745
dbpedia-entity|colbert-small+rankzephyr|direct|setmaxheaptopk|0.7316
dbpedia-entity|colbert-small+rankzephyr|largest_gap|judge|0.6577
dbpedia-entity|colbert-small+rankzephyr|largest_gap|judge_expr|0.6729
dbpedia-entity|colbert-small+rankzephyr|largest_gap|rankgpt|0.745
dbpedia-entity|colbert-small+rankzephyr|largest_gap|setmaxheaptopk|0.7316
dbpedia-entity|colbert-small+rankzephyr|optimal_global|judge|0.6026
dbpedia-entity|colbert-small+rankzephyr|optimal_global|judge_expr|0.625
dbpedia-entity|colbert-small+rankzephyr|optimal_global|rankgpt|0.7145
